,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
5720,0.0,0.0,0.0,0.0,3.0,255.0,0.0,0.066666667,0.0,0.0,June,2,2,3,4,Returning_Visitor,False,0
9343,0.0,0.0,0.0,0.0,29.0,2374.5,0.0,0.002298851,0.0,0.0,Nov,2,5,1,2,Returning_Visitor,False,0
8762,0.0,0.0,0.0,0.0,44.0,1924.505952,0.0,0.004651163,59.21256014,0.0,Nov,2,2,3,6,Returning_Visitor,False,1
11095,0.0,0.0,0.0,0.0,5.0,168.5,0.0,0.04,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,False,0
10565,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.066666667,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,False,0
6790,1.0,28.2,0.0,0.0,18.0,536.0857143000001,0.0,0.011111111000000002,75.62994948,0.0,Aug,2,2,4,4,New_Visitor,False,1
288,11.0,215.52380950000003,1.0,70.0,87.0,3037.499952,0.002150538,0.007722385,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,False,0
8383,8.0,671.0833332999999,0.0,0.0,32.0,1403.828355,0.0,0.0031531529999999997,37.05600958,0.0,Nov,2,2,3,2,Returning_Visitor,False,1
5682,1.0,66.4,0.0,0.0,39.0,606.3666667,0.015789473999999998,0.026754386,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False,0
5697,7.0,199.85,0.0,0.0,39.0,1267.453333,0.004761905,0.020634921,17.92758699,0.0,Nov,2,4,1,4,Returning_Visitor,False,0
4092,0.0,0.0,0.0,0.0,60.0,3386.0,0.025333333,0.063888889,0.0,0.8,May,2,2,1,6,Returning_Visitor,False,0
8301,8.0,993.0833332999998,1.0,28.5,90.0,2776.013582,0.002380952,0.017256944,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,True,0
5466,0.0,0.0,0.0,0.0,4.0,41.4,0.075,0.125,0.0,0.0,Jul,3,2,6,1,Returning_Visitor,False,0
388,0.0,0.0,0.0,0.0,12.0,240.41666669999998,0.0,0.061688312,0.0,0.0,Mar,3,2,1,6,Returning_Visitor,False,0
836,2.0,83.0,0.0,0.0,15.0,605.8857142999999,0.0,0.005882353000000001,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,True,0
9069,18.0,1012.5,6.0,114.33333329999999,106.0,3163.096825,0.011664747,0.021393867,1.307682317,0.0,Nov,3,2,6,13,Returning_Visitor,False,0
7940,6.0,135.15,0.0,0.0,52.0,1199.22619,0.013095238,0.020257937,0.0,0.0,Sep,3,2,3,13,Returning_Visitor,False,0
280,0.0,0.0,0.0,0.0,3.0,41.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,0
3194,0.0,0.0,0.0,0.0,10.0,342.1666667,0.0,0.022222222000000003,51.176,0.0,May,2,2,1,1,Returning_Visitor,False,1
4710,1.0,113.66666670000001,1.0,2.0,16.0,589.6666667000001,0.0,0.003632479,0.0,0.0,May,3,2,6,11,New_Visitor,True,0
3487,1.0,28.0,0.0,0.0,19.0,362.0,0.0,0.005555556,0.0,0.0,May,2,2,7,5,Returning_Visitor,False,0
6187,5.0,318.2666667,0.0,0.0,23.0,1037.833333,0.017857143,0.039285714,0.0,0.0,Aug,2,2,5,1,Returning_Visitor,False,0
4606,3.0,14.5,0.0,0.0,61.0,1423.967857,0.01,0.022611111,7.997999999999999,0.8,May,2,2,7,4,Returning_Visitor,False,0
1112,0.0,0.0,5.0,14.0,31.0,750.5904762,0.0074074069999999995,0.036957672000000004,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,0
8949,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.1,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,0
10608,0.0,0.0,2.0,86.0,5.0,86.0,0.0,0.057142857000000005,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,0
11089,11.0,316.8229167,1.0,10.0,29.0,1233.307765,0.009142856999999999,0.03247619,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,0
10122,3.0,68.28571429,0.0,0.0,26.0,741.0555555999999,0.014285714,0.039707071000000004,13.24667166,0.0,Nov,3,2,4,10,Returning_Visitor,False,1
3772,4.0,147.5,1.0,37.5,25.0,788.2666667000001,0.007142857,0.028571429,16.70657143,0.0,May,2,2,3,3,Returning_Visitor,False,1
3418,0.0,0.0,0.0,0.0,15.0,436.0,0.013333333000000001,0.08666666699999999,0.0,0.8,May,2,2,1,3,Returning_Visitor,False,0
5239,6.0,312.0,1.0,11.0,92.0,2710.570238,0.016842105,0.026417863,0.0,0.6,May,2,2,4,3,Returning_Visitor,False,0
267,0.0,0.0,0.0,0.0,5.0,74.0,0.0,0.04,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,0
9425,0.0,0.0,0.0,0.0,24.0,1151.0,0.0,0.0125,44.20382094,0.0,Nov,2,2,3,8,New_Visitor,True,1
1598,0.0,0.0,0.0,0.0,31.0,5764.366667,0.032258065,0.055591398,0.0,0.0,Mar,2,2,7,10,Returning_Visitor,False,0
5270,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,May,2,5,1,3,Returning_Visitor,False,0
6277,2.0,82.6,6.0,316.0,34.0,1446.733333,0.0,0.002439024,0.0,0.0,Oct,4,1,4,2,New_Visitor,True,0
12285,6.0,369.3333333,2.0,225.5,133.0,3918.363736,0.0,0.009275361999999999,7.147603772999999,0.0,Nov,2,2,2,2,Returning_Visitor,False,0
3914,3.0,143.0,2.0,29.0,3.0,380.0,0.0,0.042857143,0.0,0.4,May,2,2,4,3,New_Visitor,False,0
8204,2.0,98.75,0.0,0.0,24.0,683.1653846,0.0,0.011111111000000002,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,0
2769,0.0,0.0,0.0,0.0,27.0,2514.25,0.0,0.006666666999999999,31.407840000000004,0.0,May,2,2,3,5,New_Visitor,False,1
7847,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,June,3,2,3,13,Returning_Visitor,False,0
5210,0.0,0.0,0.0,0.0,4.0,46.0,0.0,0.05,0.0,0.0,May,1,1,7,2,Returning_Visitor,False,0
4193,7.0,1474.5,2.0,11.5,129.0,5293.824709,0.0050724640000000005,0.020659075,2.524993961,0.2,May,2,2,3,1,Returning_Visitor,False,0
10264,0.0,0.0,0.0,0.0,4.0,76.75,0.0,0.016666667,0.0,0.0,Nov,1,1,8,2,New_Visitor,False,1
1379,9.0,165.5,0.0,0.0,50.0,2207.3916670000003,0.0017241379999999998,0.009972955,15.30003763,0.0,Mar,1,1,4,3,Returning_Visitor,True,0
9743,0.0,0.0,0.0,0.0,7.0,143.0,0.0,0.028571429,0.0,0.0,Nov,2,5,2,3,Returning_Visitor,False,0
11748,2.0,63.5,0.0,0.0,12.0,222.5,0.0,0.007142857,0.0,0.0,Dec,2,10,3,2,New_Visitor,True,0
416,0.0,0.0,2.0,39.0,15.0,245.0,0.0,0.0125,11.995540400000001,0.0,Mar,2,2,1,3,Returning_Visitor,True,1
3433,0.0,0.0,0.0,0.0,13.0,646.7916667000001,0.005128205,0.054358974000000004,0.0,0.8,May,1,1,2,1,Returning_Visitor,False,0
8521,8.0,275.75,1.0,97.0,204.0,5209.820361,0.002571429,0.015411986,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
1962,0.0,0.0,0.0,0.0,6.0,197.0,0.0,0.011111111000000002,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,0
620,4.0,56.0,0.0,0.0,31.0,270.4916667,0.0,0.00234375,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,0
1703,1.0,102.5,0.0,0.0,5.0,97.0,0.0,0.011111111000000002,0.0,0.0,Mar,3,2,1,9,New_Visitor,True,0
6648,0.0,0.0,0.0,0.0,20.0,616.5,0.0,0.01,0.0,0.0,Nov,3,3,1,3,New_Visitor,False,0
6306,7.0,142.35,0.0,0.0,73.0,3566.992857,0.0,0.003947368,23.15073799,0.0,Oct,2,5,3,5,New_Visitor,False,1
3469,0.0,0.0,0.0,0.0,24.0,330.0833333,0.0375,0.043055555999999995,0.0,1.0,May,1,1,7,4,Returning_Visitor,True,0
12138,0.0,0.0,0.0,0.0,5.0,586.0,0.0,0.06,0.0,0.0,Nov,2,4,9,10,Returning_Visitor,True,0
10213,0.0,0.0,0.0,0.0,12.0,292.875,0.0,0.028333333,0.0,0.0,Nov,4,2,3,2,Returning_Visitor,True,0
8971,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,0
7784,1.0,69.6,0.0,0.0,46.0,1292.449762,0.004347826,0.005555556,0.0,0.0,Aug,3,2,1,2,Returning_Visitor,True,0
2516,0.0,0.0,2.0,52.0,12.0,699.25,0.023809524,0.028571429,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,0
9460,5.0,235.625,1.0,0.0,14.0,629.2916667000001,0.0,0.0275,0.0,0.0,Nov,2,4,1,8,Returning_Visitor,False,0
4816,6.0,394.1,4.0,489.6,40.0,1190.4,0.0,0.012318841,17.19073913,0.0,May,3,2,1,11,Returning_Visitor,False,0
1190,4.0,132.0,0.0,0.0,7.0,1413.333333,0.036000000000000004,0.029285713999999997,0.0,0.0,Mar,3,2,7,8,Returning_Visitor,False,0
9377,0.0,0.0,3.0,16.0,35.0,1621.766667,0.007894736999999999,0.040131579,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,0
6348,2.0,241.6,0.0,0.0,28.0,920.7,0.0,0.015555556000000002,0.0,0.0,Nov,1,8,3,20,Returning_Visitor,False,0
11588,0.0,0.0,0.0,0.0,9.0,436.0,0.0,0.022222222000000003,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,0
3544,1.0,82.0,0.0,0.0,59.0,1927.122222,0.007909605,0.023728813999999997,23.87629104,0.0,May,2,2,9,13,Returning_Visitor,False,1
5709,5.0,265.04333330000003,1.0,0.0,38.0,1712.776667,0.013333333000000001,0.040833333,0.0,0.0,Aug,2,2,8,1,Returning_Visitor,False,0
5114,2.0,178.0,0.0,0.0,36.0,943.6190475999999,0.031944444,0.048194444,0.0,0.2,May,3,2,1,13,Returning_Visitor,False,0
6641,5.0,161.10769230000002,5.0,108.3,44.0,2982.063248,0.016352201,0.037389344,5.721365099,0.0,Nov,1,1,4,1,Returning_Visitor,False,1
1506,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,0
7080,10.0,291.23571430000004,0.0,0.0,36.0,940.1044266000001,0.0,0.002845528,87.30695843,0.0,Aug,2,2,2,2,Returning_Visitor,False,1
10678,8.0,108.38445379999999,0.0,0.0,65.0,2008.900974,0.001449275,0.02037037,17.43149651,0.0,Dec,2,2,3,2,Returning_Visitor,False,0
8011,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2,2,7,1,Returning_Visitor,True,0
4220,8.0,77.0,0.0,0.0,36.0,2670.869444,0.0,0.018461538,13.99676923,0.0,May,2,5,7,2,Returning_Visitor,False,0
11970,0.0,0.0,1.0,0.0,5.0,430.16666669999995,0.0,0.041666667000000004,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,0
12116,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,2,10,3,1,Returning_Visitor,False,0
12021,0.0,0.0,0.0,0.0,7.0,277.1666667,0.028571429,0.05,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,False,0
794,2.0,88.0,0.0,0.0,16.0,1106.333333,0.025,0.053125,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,0
730,2.0,41.5,2.0,60.5,21.0,534.5,0.004347826,0.02173913,0.0,0.0,Mar,2,2,2,13,Returning_Visitor,True,0
7796,8.0,157.31666669999998,0.0,0.0,48.0,691.95,0.012666667,0.021380952,6.887181233,0.0,Oct,2,2,1,1,Returning_Visitor,False,0
6657,0.0,0.0,1.0,105.13333329999999,17.0,526.3761905,0.052941176,0.045751634000000006,0.0,0.0,June,3,2,6,13,Returning_Visitor,False,0
10287,1.0,0.0,0.0,0.0,14.0,1125.875,0.0,0.042857143,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
6326,6.0,71.5,0.0,0.0,79.0,1854.26,0.039,0.06880303,2.8520367369999997,0.0,Jul,2,2,9,1,Returning_Visitor,False,0
11397,0.0,0.0,0.0,0.0,6.0,196.5,0.0,0.016666667,0.0,0.0,Nov,1,1,7,2,Returning_Visitor,False,0
2626,5.0,106.32142859999999,4.0,189.0,37.0,1306.028022,0.004263566,0.010939177,33.3335814,0.0,May,2,4,1,3,Returning_Visitor,False,0
11532,3.0,68.33333333,0.0,0.0,39.0,1263.864951,0.007906976999999999,0.025721669,14.94379331,0.0,Nov,3,2,1,2,Returning_Visitor,False,1
8358,2.0,11.0,0.0,0.0,51.0,2855.166667,0.0,0.012745098,0.0,0.0,Nov,2,2,4,3,Returning_Visitor,False,0
1745,0.0,0.0,0.0,0.0,9.0,640.6666667000001,0.0,0.011111111000000002,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,True,0
6057,0.0,0.0,0.0,0.0,27.0,1871.9,0.014814815,0.020740741,0.0,0.0,Sep,1,1,1,3,Returning_Visitor,False,0
4884,5.0,2156.166667,2.0,92.0,15.0,463.0,0.036363636,0.042207792,0.0,0.0,May,1,2,4,4,Returning_Visitor,True,0
5235,5.0,52.5,0.0,0.0,7.0,415.5,0.0,0.016666667,0.0,0.0,May,2,2,1,4,New_Visitor,False,0
12027,9.0,795.2083332999999,0.0,0.0,118.0,4947.358038,0.001138211,0.011200631,2.270358059,0.0,Nov,3,2,5,2,Returning_Visitor,False,0
2709,0.0,0.0,0.0,0.0,16.0,200.0,0.034375,0.072115385,0.0,0.8,May,2,2,1,1,Returning_Visitor,False,0
5272,6.0,79.5,1.0,19.0,11.0,314.25,0.0,0.003333333,0.0,0.0,May,2,2,1,2,New_Visitor,True,0
2675,5.0,52.0,0.0,0.0,21.0,743.9166667000001,0.004,0.016,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,0
1199,0.0,0.0,0.0,0.0,8.0,83.0,0.057142857000000005,0.095238095,0.0,0.0,Mar,1,2,2,1,Returning_Visitor,False,0
9937,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,3,3,1,8,New_Visitor,False,0
6069,1.0,46.0,0.0,0.0,98.0,3098.649444,0.018814433000000002,0.037472815,6.153201384,0.0,Aug,2,2,6,1,Returning_Visitor,False,0
11874,0.0,0.0,0.0,0.0,3.0,51.0,0.0,0.1,0.0,0.0,Nov,2,2,3,2,Other,False,0
11353,0.0,0.0,0.0,0.0,4.0,249.0,0.0,0.025,0.0,0.0,Dec,2,4,1,1,Returning_Visitor,False,0
4410,0.0,0.0,0.0,0.0,62.0,1471.858333,0.060655738,0.080437158,0.0,1.0,May,3,2,3,13,Returning_Visitor,True,0
1889,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,5,3,Returning_Visitor,True,0
10704,0.0,0.0,0.0,0.0,6.0,1098.5,0.066666667,0.1,0.0,0.0,Dec,2,2,7,1,Returning_Visitor,False,0
4982,0.0,0.0,0.0,0.0,15.0,1269.5,0.014285714,0.061904762,0.0,0.6,May,2,4,9,3,Returning_Visitor,False,0
11938,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1,1,4,1,Returning_Visitor,True,0
32,0.0,0.0,0.0,0.0,8.0,209.5,0.0,0.025,0.0,0.0,Feb,2,2,1,1,Returning_Visitor,False,0
8328,5.0,60.5,0.0,0.0,5.0,50.0,0.0,0.025,0.0,0.0,Dec,8,13,9,20,Other,True,1
10158,4.0,119.33333329999999,0.0,0.0,174.0,5602.593506,0.0,0.009057596,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,0
4028,0.0,0.0,0.0,0.0,4.0,206.5,0.0,0.016666667,0.0,0.0,May,3,2,1,4,Returning_Visitor,False,0
8833,15.0,543.3549065000001,7.0,243.2833333,169.0,6920.973243,0.005268892,0.016769542,0.742942737,0.0,Nov,1,1,3,2,Returning_Visitor,True,0
11322,1.0,25.5,0.0,0.0,10.0,361.5,0.0,0.02,60.01343064,0.0,Dec,2,2,1,1,Returning_Visitor,False,1
6425,11.0,385.5666667,0.0,0.0,54.0,1256.293333,0.010344828,0.014367816,0.0,0.0,Oct,2,2,7,3,Returning_Visitor,False,0
8822,1.0,40.5,0.0,0.0,7.0,170.0,0.0,0.016666667,0.0,0.0,Dec,2,4,1,2,Returning_Visitor,False,0
7914,5.0,94.6,0.0,0.0,69.0,2222.419048,0.005092593,0.01496142,0.0,0.0,Oct,1,1,3,2,Returning_Visitor,False,0
7971,17.0,626.4933333,0.0,0.0,76.0,1985.894203,0.015630252,0.031102029,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,0
5360,4.0,200.5238095,0.0,0.0,36.0,1934.9904760000002,0.042083333,0.043815476,0.0,1.0,May,3,2,7,2,Returning_Visitor,True,0
9125,3.0,46.0,0.0,0.0,59.0,3478.75,0.0,0.013559322,0.0,0.0,Nov,2,10,3,1,Returning_Visitor,True,0
6301,8.0,146.5333333,0.0,0.0,107.0,3739.635556,0.0,0.009316239,2.551140814,0.0,Oct,2,2,3,2,Returning_Visitor,False,0
4329,8.0,172.2,0.0,0.0,28.0,682.2,0.001212121,0.007272727,13.11145455,0.0,May,2,2,5,13,Returning_Visitor,False,0
9096,1.0,67.5,1.0,0.0,11.0,816.5,0.0,0.016666667,0.0,0.0,Dec,1,1,6,2,New_Visitor,False,0
8421,1.0,60.5,0.0,0.0,10.0,449.5,0.025,0.033333333,0.0,0.0,Dec,1,8,2,20,Returning_Visitor,False,0
4608,4.0,112.0,0.0,0.0,39.0,1379.5,0.006349206,0.027777778,0.0,0.0,May,2,5,2,4,Returning_Visitor,False,0
1486,3.0,31.5,0.0,0.0,13.0,956.5,0.0,0.04,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,0
605,0.0,0.0,0.0,0.0,4.0,505.0,0.0,0.05,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,0
3909,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3,2,6,1,Returning_Visitor,True,0
10594,0.0,0.0,0.0,0.0,82.0,3247.433333,0.002439024,0.012804878,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
1533,3.0,48.33333333,0.0,0.0,15.0,245.5,0.014285714,0.028571429,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,0
2651,0.0,0.0,0.0,0.0,5.0,234.9666667,0.0,0.033333333,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,0
9928,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,2,2,6,13,Returning_Visitor,True,0
2952,1.0,0.0,0.0,0.0,11.0,297.3,0.0,0.041666667000000004,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,0
4233,0.0,0.0,0.0,0.0,13.0,158.33333330000002,0.015384615,0.061538462,0.0,0.4,May,2,2,3,13,Returning_Visitor,False,0
7293,4.0,365.03333330000004,0.0,0.0,9.0,461.7333333000001,0.026666667,0.032991453,33.60744027,0.0,Aug,2,2,1,2,Returning_Visitor,False,0
5196,1.0,11.5,0.0,0.0,22.0,683.0524892000001,0.02,0.05126867400000001,0.0,0.6,May,3,3,5,3,Returning_Visitor,False,0
1330,2.0,55.0,0.0,0.0,6.0,249.5,0.0,0.033333333,0.0,0.0,Mar,2,2,7,2,New_Visitor,False,0
5250,0.0,0.0,3.0,83.0,18.0,511.5,0.00952381,0.028571429,0.0,0.0,May,2,2,6,1,Returning_Visitor,False,0
957,0.0,0.0,0.0,0.0,4.0,148.5,0.05,0.083333333,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,0
3989,0.0,0.0,0.0,0.0,19.0,411.8,0.021052632,0.044736842,0.0,0.8,May,2,2,1,1,Returning_Visitor,False,0
6434,0.0,0.0,0.0,0.0,9.0,249.41,0.022222222000000003,0.005128205,0.0,0.0,Nov,1,2,1,4,Returning_Visitor,False,0
12312,7.0,150.3571429,1.0,9.0,221.0,11431.001240000001,0.011148992,0.021904108999999998,1.582473154,0.0,Nov,2,5,1,2,Returning_Visitor,True,1
7621,1.0,5.0,2.0,33.3,16.0,521.5,0.010526316,0.021052632,0.0,0.0,Jul,2,2,7,1,Returning_Visitor,False,0
12117,1.0,46.5,0.0,0.0,14.0,398.9791667,0.0,0.014285714,116.3378652,0.0,Dec,8,13,9,20,Other,False,1
1660,0.0,0.0,0.0,0.0,7.0,93.66666667,0.028571429,0.04,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,0
1026,7.0,97.0,6.0,281.5,83.0,1778.1252140000001,0.007967033,0.019990486000000002,6.626647741,0.0,Mar,2,2,3,3,Returning_Visitor,False,0
4684,0.0,0.0,0.0,0.0,59.0,1889.7,0.005747126,0.014203612,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,0
4398,16.0,770.6,0.0,0.0,52.0,3593.1293200000005,0.0077956990000000006,0.018264209,0.0,0.0,May,1,2,1,2,Returning_Visitor,False,0
1247,4.0,81.0,0.0,0.0,8.0,112.72857140000002,0.0,0.02,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,0
10961,0.0,0.0,0.0,0.0,5.0,126.08333329999999,0.04,0.053333333,0.0,0.0,Nov,3,2,7,13,Returning_Visitor,False,0
9246,0.0,0.0,0.0,0.0,7.0,512.25,0.0,0.014285714,0.0,0.0,Dec,3,2,1,11,New_Visitor,False,0
655,6.0,125.5,0.0,0.0,19.0,1409.416667,0.0024691360000000002,0.023703704,0.0,0.0,Mar,1,8,3,2,Returning_Visitor,False,0
623,0.0,0.0,0.0,0.0,6.0,13.0,0.133333333,0.166666667,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,0
7844,0.0,0.0,0.0,0.0,3.0,54.4,0.0,0.066666667,0.0,0.0,Aug,1,1,3,3,Returning_Visitor,True,0
7505,2.0,210.6,0.0,0.0,4.0,97.6,0.0,0.016666667,0.0,0.0,Nov,3,2,7,6,New_Visitor,True,0
7251,4.0,77.1,0.0,0.0,4.0,41.7,0.0,0.028571429,0.0,0.0,Sep,2,2,4,6,Returning_Visitor,True,0
2199,2.0,96.0,0.0,0.0,5.0,122.0,0.028571429,0.05,0.0,0.0,May,1,1,1,15,Returning_Visitor,True,0
3021,3.0,53.25,1.0,77.0,198.0,3057.809524,0.0,0.002734559,11.97910693,0.0,May,4,1,5,1,Returning_Visitor,True,1
10792,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,4,1,4,3,Returning_Visitor,False,0
9432,1.0,120.5,1.0,260.5,22.0,1148.166667,0.009090909,0.036363636,7.518979759,0.0,Nov,2,2,1,1,Returning_Visitor,True,1
10712,5.0,85.33333333,3.0,8.0,213.0,8591.591742,0.003993856,0.01587654,8.024865728,0.0,Nov,2,2,1,10,Returning_Visitor,False,1
9412,4.0,98.91666667,0.0,0.0,110.0,4096.712716,0.002654867,0.011061946999999999,0.0,0.0,Nov,1,2,6,2,Returning_Visitor,False,0
3133,0.0,0.0,2.0,76.0,35.0,2068.928571,0.0,0.014285714,39.27145714,0.0,May,2,6,6,6,Returning_Visitor,False,1
7928,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Jul,1,1,1,1,Returning_Visitor,True,0
9656,6.0,276.75,0.0,0.0,12.0,342.125,0.0,0.007142857,0.0,0.0,Nov,1,2,3,2,New_Visitor,False,0
3651,2.0,7.0,0.0,0.0,21.0,467.95238099999995,0.047619048,0.068253968,0.0,0.0,May,2,5,1,3,Returning_Visitor,False,0
2625,5.0,168.0,0.0,0.0,31.0,1239.083333,0.006666666999999999,0.02,0.0,0.0,May,3,2,6,13,Returning_Visitor,False,0
6875,1.0,22.2,0.0,0.0,34.0,606.2,0.0,0.001388889,17.92983378,0.0,Oct,2,2,7,3,New_Visitor,True,0
5364,4.0,138.33333330000002,0.0,0.0,3.0,277.5,0.0,0.011111111000000002,0.0,0.0,May,3,3,3,2,New_Visitor,False,0
3231,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,0
1746,0.0,0.0,0.0,0.0,30.0,480.25,0.007777778000000001,0.025,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,0
9142,8.0,152.0,0.0,0.0,4.0,72.5,0.0,0.00952381,0.0,0.0,Nov,2,2,1,8,New_Visitor,False,0
9729,1.0,0.0,0.0,0.0,9.0,300.3333333,0.041666667000000004,0.06875,0.0,0.0,Dec,3,2,9,1,Returning_Visitor,False,0
3160,1.0,58.0,0.0,0.0,2.0,7.0,0.0,0.066666667,0.0,0.0,May,3,2,3,19,New_Visitor,True,0
2457,11.0,210.85555559999997,0.0,0.0,149.0,4107.119658,0.0063694269999999996,0.013305319,0.513385987,0.6,May,1,1,3,1,Returning_Visitor,False,0
4467,1.0,52.0,0.0,0.0,12.0,293.5,0.015384615,0.035897436,0.0,0.0,May,1,1,1,3,Returning_Visitor,True,0
4783,0.0,0.0,0.0,0.0,26.0,419.352381,0.007692308,0.037130178,0.0,0.8,May,2,4,3,2,Returning_Visitor,False,0
76,10.0,1005.666667,0.0,0.0,36.0,2111.341667,0.004347826,0.014492753999999998,11.43941195,0.0,Feb,2,6,1,2,Returning_Visitor,False,1
4975,0.0,0.0,3.0,36.0,23.0,660.4047619,0.016,0.025,30.3236,0.6,May,1,1,1,4,Returning_Visitor,False,1
5852,0.0,0.0,0.0,0.0,12.0,213.2833333,0.016666667,0.041666667000000004,0.0,0.0,Aug,3,2,3,4,Returning_Visitor,False,0
8281,11.0,365.1166667,4.0,65.5,149.0,6082.873739,0.011520436,0.027243522000000003,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,0
2698,0.0,0.0,0.0,0.0,40.0,1111.245175,0.01475,0.020429088999999998,0.0,0.0,May,3,2,1,2,Returning_Visitor,False,0
6145,2.0,28.2,1.0,0.0,114.0,3161.074762,0.017699115,0.042576205,0.0,0.0,Aug,2,2,2,1,Returning_Visitor,False,0
12160,0.0,0.0,0.0,0.0,16.0,316.0,0.025,0.0375,0.0,0.0,Nov,1,8,9,2,Returning_Visitor,False,0
5461,7.0,56.3,0.0,0.0,15.0,315.4,0.0,0.011111111000000002,0.0,0.0,Oct,2,2,1,2,New_Visitor,False,0
2260,1.0,7.0,1.0,97.0,53.0,2247.608298,0.004848485,0.016751935,32.68969091,0.0,May,1,1,3,4,Returning_Visitor,False,0
1775,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,0
5405,0.0,0.0,0.0,0.0,24.0,324.0,0.10416666699999999,0.131944444,0.0,0.6,May,3,2,6,13,Returning_Visitor,False,0
93,0.0,0.0,0.0,0.0,13.0,649.25,0.0,0.015384615,0.0,0.0,Feb,2,2,1,5,New_Visitor,False,0
9711,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1,1,4,1,Returning_Visitor,False,0
8395,0.0,0.0,0.0,0.0,22.0,464.38333330000006,0.0,0.002272727,0.0,0.0,Nov,2,2,1,8,New_Visitor,False,0
5032,0.0,0.0,0.0,0.0,16.0,650.8333332999999,0.0,0.019047619,13.99,0.0,May,2,2,7,2,Returning_Visitor,False,1
